rn	rab.all	rab.win.water.lime.Day.0	rab.win.water.untreated.Day.6	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
K05337	3.64653547640434	4.5662658640701	1.96728727268747	-1.99964418493824	0.86335381696892	-1.92421902820414	4.67861010389608e-05	0.0392320318786982	0.273791058045052	0.0999999999999986	0.254764156212911
K05338	-2.22782060519387	3.24991275703585	-10.359374029543	-13.4248045937107	3.32365003328836	-4.19619905740117	4.67861010389608e-05	0.00879357407665321	0.134378784961761	0.0999999999999986	0.254764156212911
K05339	-1.98955000460039	3.25008592788494	-10.1722599229302	-13.2786683733405	3.31661176658383	-4.24545098961776	4.67861010389608e-05	0.00907112321819098	0.133915507013543	0.0999999999999986	0.254764156212911
K05340	0.46009354917834	3.6741278899964	-1.29020980015701	-4.95415533228006	0.775911995880832	-4.30749257164029	4.67861010389608e-05	0.0242265767789626	0.233693445537863	0.0999999999999986	0.254764156212911
K05341	2.33600571261124	-1.89997908984603	3.08682065220668	4.89711666303983	1.34989659789892	1.429491474586	4.67861010389608e-05	0.110599717361576	0.330020198442183	0.0999999999999986	0.254764156212911
K05342	2.75016914239589	1.86989531882798	3.00387879986808	1.12684975759903	1.71702291460505	0.670352260968672	0.212000015962704	0.338740555398855	0.485787821699233	0.399999999999994	0.558307520214996
K05343	3.21180584131102	3.46844563471642	2.88406839661844	-0.561387921557139	0.644169477743207	-0.671592802863107	0.18720854665671	0.338899100975433	0.485695652483345	0.340999999999995	0.487009302525181
K05346	-0.977239872070289	0.778533244097555	-1.61035095916521	-2.81785428295505	3.13624022726975	-0.991058731725736	0.0479681128483732	0.231254862734	0.396759201867587	0.142099999999999	0.295048158875701
K05349	6.88401814601052	4.33401831253635	7.51375210562989	2.84327774916129	1.38189975033696	1.36864653551096	0.110666703294885	0.107933472430585	0.329009395498478	0.199999999999997	0.349696264074891
K05350	4.74952813269846	2.62091043833153	5.06793470167089	2.28387104433572	0.68552538484462	1.29841346401117	0.0326450402449635	0.12384765766521	0.336378560367658	0.128999999999999	0.282005289354053
K05351	-0.683654108029123	0.0848816683973723	-3.71840851888753	-4.04740904059005	2.81042221813272	-1.58632319943491	4.67861010389608e-05	0.0466888786131149	0.286189335080842	0.0999999999999986	0.254764156212911
K05352	-0.882530234414932	4.22358537434872	-6.60131617534796	-10.9760555278419	3.07549269050352	-3.94223039436153	4.67861010389608e-05	0.0143566729299287	0.159939089915474	0.0999999999999986	0.254764156212911
K05356	-9.12917303591294	-7.10400599593008	-10.2304061933372	-3.91681647437797	5.23759752164358	-0.636584941660458	0.233333347135951	0.375963685477404	0.521282658904325	0.476499999999997	0.587636277100792
K05358	1.55831548849819	-0.200525668769572	3.2776916666161	3.42948043367129	0.67699152934217	5.19355740969473	4.67861010389608e-05	0.00399633477742567	0.119036672879771	0.0999999999999986	0.254764156212911
K05362	-3.5045747357435	0.225371204574238	-4.64098601913529	-4.22431013514816	6.54531779812827	-0.621962522168789	0.252666678794869	0.418230613124154	0.549440052217591	0.482999999999992	0.614407761188579
K05363	-8.10264384543964	-4.76221099173224	-10.2633498575378	-6.4364560465737	5.76488610677854	-1.13416586159011	0.0899400862989143	0.169205977987593	0.367911302166123	0.224799999999997	0.369260457290266
K05364	-0.386939937156395	2.26938910426404	-3.27722789559882	-5.0788371575719	1.63973890516998	-3.16359842364961	4.67861010389608e-05	0.00822602461532775	0.154380410112814	0.0999999999999986	0.254764156212911
K05365	2.91208851625102	1.88582880987263	3.91373847189492	1.98364282696489	0.3861306807996	4.75499604007284	4.67861010389608e-05	0.0656962041951813	0.305158417760013	0.0999999999999986	0.254764156212911
K05366	6.57434729661968	6.49440380257529	6.82540618250172	1.00276247961719	0.98706518075677	1.02775464336425	0.105333372110753	0.171931663849191	0.361596017156177	0.200199999999997	0.350062963013676
K05367	3.69162140448593	2.36422478793136	3.80911760242693	1.45775624566715	0.420219119766331	1.22641301695687	0.051965440523637	0.150000568058428	0.351055596000143	0.142399999999998	0.295334518525406
K05368	-0.637705258772382	-1.13260053300623	-0.442054104303745	0.648661290132704	1.42759832383411	0.360266872587422	0.339773490948412	0.444150979159968	0.573160755466581	0.710300000000006	0.780814749360102
K05371	-9.06289017809896	-7.22194332476664	-10.1630577178925	-3.69955372114869	5.31500536997554	-0.622549383093387	0.239173897331348	0.377950700647663	0.523784315011072	0.479999999999997	0.588639735109403
K05372	-0.774927301437383	-4.22437871322816	0.799619649578968	5.33962989467381	1.79995935229226	3.33178227598921	4.67861010389608e-05	0.0695451687450431	0.285751731237295	0.0999999999999986	0.254764156212911
K05373	-7.70868960725184	-6.7963963857328	-8.61990829935664	-0.68769313268332	7.06999051406199	-0.117750683308205	0.37466667161987	0.700202569813665	0.774901839575806	0.729099999999999	0.798683803574821
K05374	-7.72675851988427	-6.89499204451143	-8.58943244802797	-0.620062089669311	6.40057250175949	-0.0759606862346113	0.476349101476354	0.715699237886746	0.787147557790303	0.837400000000004	0.877872137142279
K05375	3.93797394887085	3.5261444897151	4.6186091465324	1.31702732069419	1.38652982448431	1.07073268408549	0.100666707508447	0.202948782314789	0.372310796899831	0.191599999999997	0.341638414912076
K05396	2.21180610997684	1.51884793525546	2.26303745589833	0.745110531040057	0.735705996836598	1.03457161814593	0.0980000421084133	0.217500666420975	0.385764862389442	0.248599999999997	0.392811975672174
K05499	1.38465217276673	0.272847993499833	1.88168297891349	1.57675838828754	0.643798258779178	2.3619330704764	4.67861010389608e-05	0.0862838259132285	0.316773677326227	0.0999999999999986	0.254764156212911
K05501	3.89901631173258	2.70316429633505	3.9969652334749	1.1819840733221	0.806789883642273	1.25518962262121	0.221852113499596	0.164178156361937	0.357471346411592	0.394999999999995	0.553060825234071
K05515	5.83296896407747	4.78593308616434	6.37239922202919	1.59258287573219	0.982116372627192	1.71467773748017	4.67861010389608e-05	0.062581351277412	0.303999052545633	0.0999999999999986	0.254764156212911
K05516	5.60543298084589	3.46747467838641	6.14507443210648	2.6841095313929	1.30738904591365	1.69883265560088	4.67861010389608e-05	0.084578090896785	0.316369957420811	0.0999999999999986	0.254764156212911
K05517	1.40552770176548	-0.976372657180457	1.91440484707471	2.90190938365032	1.79381381352948	1.69208894554607	4.67861010389608e-05	0.133688783891727	0.342316965168937	0.0999999999999986	0.254764156212911
K05518	-6.47316585649575	-2.07787040434049	-8.36620208131948	-7.05181733763884	5.53109591616532	-1.01362938901397	0.149333358892942	0.213957705630651	0.399244416887317	0.303499999999997	0.443252228502797
K05519	-6.47737041254018	-0.290259439267667	-8.45891155395064	-7.90168089833697	6.13248684287951	-1.16827497772932	0.152666691527968	0.192505791435078	0.384417038780918	0.309199999999997	0.447890688462168
K05520	5.60511096868325	5.51968209542704	5.83653373076473	0.432248759694601	0.519934411046047	0.972395128911733	0.112591641450156	0.242011003397311	0.40210907057981	0.202299999999997	0.352207578740032
K05521	-0.0697082400031892	0.441746424695882	-0.311145991280586	-0.595343611087174	1.74689530392683	-0.264840983219677	0.394000004110675	0.873741450754492	0.910010515811564	0.852700000000007	0.888667278324617
K05522	4.46203783176879	3.66018475566844	5.05137606349744	1.38820215387901	1.68563524242624	0.885845925088747	0.114590308277128	0.240922000593022	0.401187060429839	0.205799999999997	0.355669394712334
K05523	1.17840181714367	3.21777001649246	1.02436207849265	-2.19189068856542	1.20502896473525	-1.03285499277835	0.165889429389713	0.205292332915706	0.374789049704045	0.309099999999996	0.452131612943227
K05524	4.60951945468702	3.72187885307253	4.82306131346682	1.10036898833373	0.696196591116206	1.30165143874082	0.116666701108071	0.140225143207588	0.345976362974863	0.201899999999997	0.351687423382656
K05526	3.57102349020547	2.58927578581163	4.18249526563709	1.59159744816037	0.813714768174346	1.97902447780366	4.67861010389608e-05	0.0490453125500438	0.28909229054183	0.0999999999999986	0.254764156212911
K05527	4.54292702350243	3.64473501254729	4.85822112897782	1.21133508223288	0.755845532938812	1.43962990630371	0.0473018916909726	0.10947542609636	0.329352053031147	0.147099999999999	0.299217402588825
K05535	2.68535185864089	-6.837549325402	3.8732950587977	10.8137094029438	6.29594158921289	1.61733116071544	4.67861010389608e-05	0.121905780543583	0.33596571814706	0.0999999999999986	0.254764156212911
K05539	4.53319872989278	3.57945480720115	4.83055337886965	1.2478914011342	0.991303816285461	1.25828191202558	0.0560000777672559	0.151696569567706	0.352189032687347	0.153799999999998	0.305543333944566
K05540	4.53303638398711	3.53283993020443	4.87003757890439	1.33470734236869	0.714550860099121	1.66918136996112	0.000673368629139601	0.0875701417332991	0.31781381769483	0.101799999999999	0.25646222780476
K05541	3.86903401605451	2.5000054194917	3.91863038360382	1.44112701558356	0.319018094675482	1.22711030056509	0.0453334306072209	0.154428538568438	0.353192142965894	0.149299999999998	0.303488189302782
K05548	3.37712457066224	2.77244231183883	4.14862455609882	1.3511411174871	0.605923513893653	1.61856960637855	4.67861010389608e-05	0.195973074137815	0.368844121873836	0.0999999999999986	0.254764156212911
K05549	2.69573116286119	2.17825390690299	3.20013017953601	1.01551293245988	0.645894421695477	1.3317417942272	0.0406667756829919	0.126954208496582	0.338716146277519	0.134499999999999	0.287515889707654
K05550	2.66411786012859	2.17545093444446	3.23768625063203	1.04785050745331	0.646329442010186	1.25908628886142	0.0646667333088871	0.129563989938663	0.340003074405224	0.155199999999999	0.306948117495165
K05555	-8.85399023358928	-6.82507392147264	-10.1551540842903	-4.38176008930285	6.05731596134284	-0.698372509277072	0.214000015743663	0.333148752263592	0.488873982381369	0.422599999999998	0.540102783394888
K05556	-9.01650676364038	-6.8489388169786	-10.2744369491557	-4.45192789576945	6.07101903867403	-0.713051702907917	0.209333349594042	0.338351428315427	0.493198358158558	0.426099999999998	0.543047092244011
K05559	3.19163363284293	2.187710618931	3.87080571345821	1.89996827051108	0.374665154820392	4.87842995436215	4.67861010389608e-05	0.00340667894597813	0.111381900745798	0.0999999999999986	0.254764156212911
K05560	3.85177212883981	3.60200338451649	3.8704463325377	0.287190898441978	0.906232056926105	0.358216358948117	0.333333340277776	0.653843420822214	0.740563066605767	0.700000000000006	0.773193329173357
K05561	3.16299958865936	2.18968048866473	3.87030731132018	1.90591764216459	0.364982396017807	4.99874805221552	4.67861010389608e-05	0.00335189925194056	0.111118354939706	0.0999999999999986	0.254764156212911
K05562	3.28343126727653	2.21221834091822	3.87122112831808	1.75527550661574	0.380320554774225	4.55842719564953	4.67861010389608e-05	0.00724847173483562	0.145796449627703	0.0999999999999986	0.254764156212911
K05563	3.85098555564612	3.60396142777968	3.87140598533299	0.277772264745813	0.912418240686239	0.346569725120938	0.333333340277776	0.654375283437974	0.740985061868025	0.700000000000006	0.773193329173357
K05564	3.18789368697653	2.188919184739	3.87115833402033	1.89231007625038	0.376458145331221	4.87280875304831	4.67861010389608e-05	0.00348079688041835	0.112359646912234	0.0999999999999986	0.254764156212911
K05565	4.43493634958593	5.31876309988216	3.93756815074569	-1.38048946495349	0.726963268799175	-1.54580851825648	0.0506329978351641	0.10654222093614	0.328069705658134	0.148999999999999	0.301351509034722
K05566	4.31297549897385	4.34409791115119	3.90968155184405	-0.508754634118188	0.655867833261138	-0.832039458172859	0.217333348720104	0.222374155292657	0.387120549379013	0.397599999999994	0.555811295851394
K05567	4.39788999324215	4.95760085374861	3.9419881760798	-1.00634393939016	0.585604301392513	-1.50584825899927	0.105333372110753	0.0974451409378522	0.323325415137385	0.195499999999997	0.34540167431548
K05568	4.40007849405726	4.95905196916786	3.9368968905514	-1.00928543334383	0.583523824360566	-1.50301645348443	0.109926752387958	0.0959465517433368	0.322564042295977	0.195699999999997	0.345594898590282
K05569	4.36291101715619	4.94630731263356	3.94264683552404	-0.988481513413165	0.613596668509863	-1.42283363129432	0.106000038497133	0.117208606624712	0.333385661373983	0.199999999999997	0.349696264074891
K05570	4.39958499910057	4.94848857826685	3.94210337410575	-0.997053875649804	0.584734480060475	-1.47648599564223	0.110592974649019	0.0981134295441254	0.323694715407877	0.196599999999997	0.34647449923625
K05571	4.39748650823489	4.9570656847692	3.94241670741839	-1.00583232035645	0.578061497760559	-1.52034218247258	0.104000039348607	0.0971324813381771	0.323248288522285	0.195599999999997	0.345493779454452
K05572	-9.09601690688527	-7.24177069201447	-10.1889039081874	-3.75896623156363	5.35213743150327	-0.623369081116095	0.242505009630695	0.376184096333943	0.521938925026143	0.473599999999997	0.584631049441896
K05573	-9.12218395604263	-7.21909965100733	-10.2711385665165	-3.89861719626122	5.24836611965029	-0.653386215223065	0.232511672754783	0.359432931645323	0.508593690952069	0.465899999999997	0.577187709088828
K05574	-9.12501280487722	-7.26604910792544	-10.2516967377226	-3.75894943705494	5.13626100109122	-0.650432348308447	0.240666679806384	0.37595059020298	0.521093943508318	0.481199999999996	0.590468987319546
K05575	-9.08956799977902	-7.12610475898898	-10.23464680126	-4.13652798793414	6.1440104206425	-0.65960608547448	0.240000013198501	0.371105868778421	0.517580743395619	0.484199999999996	0.592652231484276
K05576	-9.10936565851387	-7.04105485517691	-10.2947538900975	-3.91305476131289	5.27598792650492	-0.666039510648098	0.223333348102116	0.36384154278159	0.512384729160445	0.457899999999997	0.571357845450138
K05577	1.53267062593352	3.26739895753069	-1.20476652935607	-4.53279918351667	1.63415847015398	-2.68756518196143	4.67861010389608e-05	0.0343125135146202	0.261392527778855	0.0999999999999986	0.254764156212911
K05578	-9.12864195656812	-7.12680674246057	-10.2224052787665	-3.94467787378446	5.41020796872856	-0.63792455646336	0.240506342250232	0.378155957196001	0.522685397843192	0.478999999999996	0.588470302477476
K05579	-9.10716608757096	-7.19578650598064	-10.3231210323236	-3.83765788889798	5.33509493038606	-0.657813167112204	0.240666679806384	0.37205688822739	0.518751620851438	0.473299999999996	0.584895476430598
K05580	-9.12995698292557	-7.22684019586049	-10.1809890376625	-3.91850325891787	5.43011435020159	-0.640016779051284	0.246502344399073	0.378863038070566	0.524316365300722	0.484299999999997	0.593141924611695
K05581	-9.11401684653167	-7.29808129766025	-10.1617926711114	-3.77035870355754	5.44679071411786	-0.627502463072515	0.246502344399073	0.383453535450109	0.527403287775239	0.481999999999996	0.591543649865406
K05582	-9.03540880961441	-7.18376939525798	-10.1826775066187	-3.89362096015194	5.23024129994052	-0.647653097676444	0.243171232091409	0.379091173048085	0.524688028150592	0.485599999999997	0.593485143871463
K05583	-9.0780553743006	-7.13888879968003	-10.2856943133246	-3.88014574212663	5.35515042699927	-0.657130351851945	0.241333346414553	0.375717678326057	0.520363463224949	0.477299999999997	0.588343059439138
K05584	-9.11046004285667	-7.11572369963855	-10.2053315836753	-3.8849339139872	5.01707816778075	-0.686830175970449	0.236509007497088	0.37151447733767	0.518568928344751	0.472599999999997	0.582508715308562
K05585	-9.03354860839982	-7.28059008940457	-10.1757919157707	-3.8262359932286	5.3309686981644	-0.645067773633404	0.238000013376591	0.375230535418635	0.521373254620358	0.482999999999997	0.590417322192267
K05586	-9.08374163847011	-7.2218460697877	-10.2162358063132	-3.90338305706246	5.33384448484173	-0.657855309880095	0.244503677013663	0.36877687838334	0.515820976319973	0.481599999999996	0.591259631366515
K05587	-9.11337167687197	-7.22317614171858	-10.1990951197373	-3.60438720686527	5.25796455995022	-0.644341398633148	0.249833456713348	0.37633168861655	0.521914926353227	0.487999999999997	0.594548506343896
K05588	-9.0887737909037	-7.1375962957814	-10.2404910056153	-3.86976299437374	5.23594219718155	-0.653636365440328	0.234510340124545	0.366837687974931	0.514132156541324	0.479499999999997	0.58893868952889
K05589	4.489872418043	3.45760628130754	4.82959033569254	1.37330078526864	0.721487542853353	1.81221786238328	4.67861010389608e-05	0.068568434001588	0.306933915972409	0.100099999999999	0.254855921659732
K05590	-0.623841548625087	-1.12944487611709	-0.41687297984741	0.665642800711175	1.43086738712905	0.33985170856825	0.335109933558651	0.440338416533184	0.569970498079254	0.706600000000006	0.777936616621539
K05591	4.42377228799386	3.20955629062058	5.21609039928611	2.08156121073583	0.543126331899096	4.01179509198908	4.67861010389608e-05	0.00481517655326804	0.127571590006492	0.0999999999999986	0.254764156212911
K05592	5.90144133576052	5.01342074854484	6.0717670946076	1.01098138764404	1.07242808035247	0.990831194103458	0.219333348510707	0.157041806398536	0.35530050907384	0.371399999999995	0.52823492121864
K05593	1.91587899002936	0.469232601050857	2.68702860680255	2.23187278403807	4.98779547769915	0.561975622273117	0.223184558401627	0.388230463417565	0.527471605954761	0.399999999999994	0.558307520214996
K05594	-1.282841172751	-1.45251677406594	-1.19628656188979	0.33973802174196	2.78646678879443	0.0839765839595696	0.407333336887512	0.476894357187336	0.599985713443696	0.865900000000006	0.898701175037635
K05595	5.26978678189653	4.81587684960663	5.59814051984373	1.09705748646855	0.931045329770011	1.23153244472253	0.103264529956843	0.115127760283924	0.332011058169107	0.198599999999997	0.348326011519446
K05596	4.89015830396523	4.32180550725825	5.35510000675886	1.15549691349285	0.765498812549779	1.57857273356905	4.67861010389608e-05	0.0602686630784182	0.301608632117831	0.0999999999999986	0.254764156212911
K05597	3.62331788463376	2.85068536756336	4.23319039661408	1.49010947103441	0.796603693373982	1.90148992981521	4.67861010389608e-05	0.0854943280073577	0.316639865124303	0.0999999999999986	0.254764156212911
K05599	1.43608605901483	0.0757531481243241	1.49141367035273	1.51715503492221	1.27644311822328	1.00377468363851	0.2245170033051	0.236677901042561	0.397885374076197	0.399999999999994	0.558307520214996
K05600	1.44005081637115	0.0868362758060428	1.49684275859594	1.49286259058889	1.26876517036472	1.03690443457072	0.218521001251004	0.236429649631132	0.397677648258876	0.399999999999994	0.558307520214996
K05601	0.29411252322784	1.35971071616728	-0.0631341275868174	-1.42112903131537	0.530713520081196	-2.53169918882819	4.67861010389608e-05	0.0542436737116926	0.290349612759064	0.0999999999999986	0.254764156212911
K05602	-0.472059889273606	0.959447586306502	-3.27049635815798	-4.71335726745777	2.19226426862047	-2.43612150260952	4.67861010389608e-05	0.014694070148435	0.193735927691341	0.0999999999999986	0.254764156212911
K05603	3.86405980324609	2.66661250279557	4.13035529367664	1.46024915042734	0.618295626380816	1.87350382891858	4.67861010389608e-05	0.0671575353033762	0.305743247876614	0.0999999999999986	0.254764156212911
K05606	4.9719667901605	3.43379305757481	5.80682708959121	1.42329467143886	1.73401256302337	1.20928935281012	0.113924085998685	0.16401767949023	0.358605521539179	0.199999999999997	0.349696264074891
K05685	3.05921384238341	2.08628625603715	4.16316131615823	2.06283879665831	0.470862623695896	4.16141784423137	4.67861010389608e-05	0.0155753229458292	0.197263224236693	0.0999999999999986	0.254764156212911
K05708	-0.207860789837776	0.0455393276341241	-0.356767373356043	-0.359998887363866	1.05093536080485	-0.220644002892448	0.407728184745777	0.528451486704333	0.641310257274732	0.899500000000005	0.9239995463827
K05709	-0.223429277403721	0.0414480183533446	-0.422261353105203	-0.423404320423303	1.02735878430254	-0.251503868744266	0.403333337052597	0.507920386526111	0.624856101378272	0.901000000000005	0.925160387018376
K05710	2.44134603282776	3.40444801860434	2.13489605925953	-1.28516635457895	0.76546027011989	-1.70659971604087	4.67861010389608e-05	0.0725091054246627	0.309315815685271	0.0999999999999986	0.254764156212911
K05711	-0.2067443641961	0.035106951030027	-0.352225718948956	-0.356008056300881	1.03758935989231	-0.204964270283775	0.40866667016615	0.527447149048768	0.640550972840632	0.908500000000005	0.930765010228314
K05712	3.67224455081236	2.99654008796603	3.75630374828528	0.701707226127913	0.360207996357739	0.380610125875017	0.333333340277776	0.939739758789485	0.958302995093182	0.700000000000006	0.773193329173357
K05713	0.67799613091418	0.0884128574133953	1.06370185403659	-0.0137048806772553	1.89618576799455	-0.00841808289526225	0.493333333580291	0.848748677438323	0.891927963430758	0.972100000000001	0.978911102924304
K05714	0.944157454515736	0.960368020406941	0.93482514073624	-1.32752791779697	2.8004481635091	-0.441925578977896	0.37708195020865	0.477461547706851	0.600436272291699	0.803200000000005	0.852061778977471
K05715	-9.05092033847192	-8.90080170710682	-9.1859424947265	-0.453093989062195	4.18687764405461	-0.0848106760309731	0.452666668435606	0.534834292410639	0.644556355364085	0.661400000000001	0.73672878166284
K05739	-3.47335728942543	0.443382888335165	-8.39091161991235	-6.27437515928693	7.82897870535914	-0.894898939140299	0.164000022691599	0.252500345004486	0.423229254812939	0.329699999999994	0.468199179464918
K05772	2.17824204121218	0.965325542183968	2.22501130077845	1.24229543366672	0.48126041132394	0.765225762737599	0.329113931207269	0.330402622626992	0.478283104731605	0.688600000000005	0.765013875068036
K05773	2.11776881203395	0.952865352009141	2.14584357744182	1.20743855781618	0.531593734694388	0.745337714524455	0.329113931207269	0.347531243733999	0.493003253740404	0.689200000000005	0.765430081771411
K05774	2.11251925781584	1.930907704465	2.20585372480747	0.21952524286839	0.752928664943497	0.154018719607589	0.438374419369845	0.816836280734173	0.868119738189785	0.9958	0.996821317921414
K05775	-0.839922648005182	-1.14173123235894	-0.773022506666218	0.415171527718596	1.18515077384657	0.258827672853517	0.338000006703729	0.453580724643103	0.580797796394823	0.694200000000003	0.77026141839571
K05776	3.32958266461105	0.0958618154595179	4.11943462183892	4.13438853256885	1.3880106212133	2.4134335657092	4.67861010389608e-05	0.0684807390375939	0.307096844187756	0.0999999999999986	0.254764156212911
K05777	-0.957624959229646	-3.56275138116986	-0.160536356468066	3.39724770970617	2.15178558900275	1.56805200682992	4.67861010389608e-05	0.144641949887701	0.346390411931194	0.0999999999999986	0.254764156212911
K05778	-1.02312198276977	-3.55670070603973	-0.163870972205824	3.40299052677402	2.22108856878097	1.61514176896114	4.67861010389608e-05	0.145615757651231	0.347394452509575	0.0999999999999986	0.254764156212911
K05779	-0.936362634606522	-3.56405514845235	-0.158383124565811	3.42943475903933	2.20123477583674	1.58437562058731	4.67861010389608e-05	0.141068893868022	0.34444849854825	0.0999999999999986	0.254764156212911
K05780	1.27954829394552	1.81248984142101	0.95789565196029	-0.835038140486423	0.645687006981063	-1.09953319529775	0.0899400862989143	0.230933785394321	0.393797156286391	0.180899999999998	0.331462394473212
K05781	1.27967186413455	1.81690041059892	0.959911482868076	-0.838435225312283	0.62203467308967	-1.12258462015078	0.0866667150164185	0.230521299723675	0.393400709624477	0.181099999999998	0.331772026352065
K05782	4.1445573809535	3.31044162921893	4.86267158512572	1.47199972625734	0.323208798977764	4.43161823231456	4.67861010389608e-05	0.0021293692891192	0.098879075210045	0.0999999999999986	0.254764156212911
K05783	2.60148193100785	2.17705259628389	3.09889313984952	0.918286815424803	0.557250327396964	1.55416488045421	0.00200230042494713	0.104429056796264	0.326563786383597	0.101599999999999	0.256274598365134
K05784	2.69748292587988	2.18078294919056	3.14500665417808	0.950113429168722	0.561351315294143	1.2855261780643	0.0346667954159329	0.142585958745979	0.346844061801741	0.133999999999999	0.286923043947826
K05785	0.800856250525646	-0.109246019069539	1.31443229415351	1.24995025165245	1.0402675699899	1.11767999110947	0.132000029739246	0.181343633432351	0.366061266226577	0.227399999999997	0.378308746666488
K05786	5.77689787735259	5.15148653469651	5.880772031813	0.738568954018316	0.365219922551429	2.04384513772144	4.67861010389608e-05	0.0606916661082211	0.301117895074022	0.0999999999999986	0.254764156212911
K05787	1.97956922893318	-0.080740795534993	2.87078126317949	2.95346641507917	0.931335470986588	3.39049221708326	4.67861010389608e-05	0.0379844997575217	0.269642879736948	0.0999999999999986	0.254764156212911
K05788	4.54858612232559	3.80718471241549	4.84632797246585	1.04080021978965	0.714722258912529	1.39267492684944	0.0606667380502702	0.104562378806605	0.326776268586261	0.151499999999998	0.303317522868127
K05789	0.923552504272863	-5.27257326510705	1.67294474746937	6.96906846613205	4.79325966382139	1.46890984413784	4.67861010389608e-05	0.148009164013333	0.34913422698747	0.0999999999999986	0.254764156212911
K05790	-0.693113898609349	-1.12517800670727	-0.446851226847196	0.605443370814405	1.45040835732	0.263913433449214	0.374000004983114	0.478766330033816	0.601260075382345	0.817500000000006	0.861859454637512
K05791	4.54667298944856	0.853575805810097	5.34694246384312	3.80698481652382	2.29189377212585	1.30179037782167	0.110592974649019	0.139444233078318	0.345962825347756	0.199999999999997	0.349696264074891
K05792	2.59774158714428	1.41277820567231	3.57399719672305	2.15943431027161	2.81370591777512	1.33836971017075	4.67861010389608e-05	0.274380659972511	0.429621544445271	0.0999999999999986	0.254764156212911
K05793	-2.256897762163	-8.95109272890005	0.279982351861845	9.38414644987098	2.54021149108553	3.59705664876401	4.67861010389608e-05	0.0230030041427442	0.184292623712916	0.0999999999999986	0.254764156212911
K05794	5.48462440975675	4.27890471707715	5.85463991829609	1.57814043841876	1.14934857978442	1.42558057477661	0.000673368629139601	0.0888346962404599	0.318766739916485	0.100099999999999	0.254856280450917
K05795	5.52171249879192	2.1831235725122	6.33359260980592	3.6913511349315	2.33637382459919	1.28320682740057	0.111925419180171	0.14124268618114	0.346747902232326	0.199999999999997	0.349696264074891
K05796	-0.723693032167258	-0.882712758301327	-0.606870590470983	0.368383396734606	1.07318156866341	0.272436897482866	0.346000006301487	0.46460978114853	0.589453711775635	0.739400000000001	0.804569531922138
K05797	1.48875607627848	1.52556356033923	1.46074749263365	-0.621386065673475	1.3186351923999	-0.497582310477841	0.347768160769613	0.426894137411203	0.559127924637763	0.753100000000008	0.813409106632017
K05798	-0.841700688233176	-1.1372688472992	-0.642260016790432	0.442490891315217	1.15612309853252	0.226929903460961	0.373750837765804	0.464917456963738	0.589959070717831	0.796700000000003	0.846756873678103
K05799	4.16469492890399	4.47054584077774	4.13659693075422	-0.337821843214368	0.466784937529032	-0.79232238389749	0.228000014308458	0.25859030825468	0.416452192665859	0.400299999999994	0.558524239914208
K05800	4.19029347450233	3.45674362814979	4.65923667466464	1.22524423563766	1.3647341084717	1.15903783607362	0.110592974649019	0.147697029627064	0.350089938485251	0.199999999999997	0.349696264074891
K05801	2.70170851935169	0.935668532567728	3.07481420935722	2.13454176463865	0.236185064241708	5.60337831153901	4.67861010389608e-05	0.0611720905954299	0.3012008745185	0.0999999999999986	0.254764156212911
K05802	2.19415895953661	1.35673594810189	2.74174041276017	1.43125388068252	0.346968907466427	3.97863843883328	4.67861010389608e-05	0.0226840973442954	0.222659017379273	0.0999999999999986	0.254764156212911
K05803	-0.603935386933806	-1.1404115818612	-0.410142337811243	0.687981653335934	1.41648080550699	0.364107601446962	0.332000007014083	0.43800030374476	0.568081426437851	0.709500000000006	0.780191536606889
K05804	0.428086232067766	-0.566550571981783	1.040667349945	1.61873999527778	1.20025329594414	1.26846826161246	0.0253166335746525	0.160980631451436	0.355401618718392	0.118999999999999	0.272721648067741
K05805	3.82362297832024	2.76016226130935	4.04887518101946	1.05410283303345	0.868861453921745	0.978404783301074	0.223333348102116	0.242787528037282	0.402885437348167	0.399599999999994	0.557889489154895
K05807	5.74093731660717	4.67548455258165	6.23704970543949	1.56129340188963	1.05712591164667	1.65868108565863	4.67861010389608e-05	0.0683200910372717	0.307021462096803	0.0999999999999986	0.254764156212911
K05808	5.85919757359461	4.54652081669925	6.24518087725269	1.70465021711664	1.19613862205132	1.48532598532243	4.67861010389608e-05	0.0954249787409365	0.32245033926153	0.0999999999999986	0.254764156212911
K05809	-0.615805273144918	-1.13025610743955	-0.423895990570303	0.664474704446135	1.37465077302309	0.370405142790169	0.339333339969129	0.440943039732597	0.570455856227615	0.710400000000006	0.780684235167105
K05810	4.99591275707688	4.99611311378439	4.99556169623019	-0.201118898185282	0.514871450986115	-0.367167842339887	0.396402402404781	0.590885347073759	0.691128423543087	0.841600000000007	0.880509805357626
K05811	-0.843960381930974	-1.13415472535685	-0.640632254103215	0.49074081288442	1.40604731555879	0.214450488496305	0.396000004026034	0.521743990848269	0.635897960391148	0.862900000000005	0.896358503516721
K05812	2.36200436875175	1.23847417905189	3.06735053392103	1.80523205540039	0.575906557031426	2.65215576017544	4.67861010389608e-05	0.136364354263161	0.343867637326968	0.0999999999999986	0.254764156212911
